Word,Positivity,Negativity,Objectivity
देय,0.091796875,0.03515625,0.873046875
कॉल करने योग्य,0.0,0.0,1.0
इकट्ठा करें,0.0,0.0,1.0
कोड,0.0625,0.0390625,0.8984375
एकत्र करने योग्य,0.1875,0.1875,0.625
अपराधी।,0.046875,0.171875,0.78125
देर हो चुकी है।,0.0,0.25,0.75
प्राप्त करने योग्य,0.46875,0.0,0.53125
जेब से बाहर,0.0,0.0,1.0
चुकाने योग्य,0.0,0.0,1.0
ए. पी. टी.,0.21875,0.40625,0.375
प्रासंगिक,0.375,0.125,0.5
स्थान से बाहर (_ o),0.0625,0.4375,0.5
ए प्राथमिकता (_ p),0.0625,0.0625,0.875
ए पोस्टरीओरी (_ P),0.0625,0.03125,0.90625
अप्टेरल,0.0,0.3125,0.6875
एम्फीप्रोस्टिलर,0.375,0.0,0.625
एम्फीप्रोस्टाइल,0.375,0.0,0.625
एम्फिस्टिलर,0.1875,0.0,0.8125
पोर्टिकोड,0.375,0.0,0.625
प्रोस्टाइल,0.375,0.0,0.625
छद्म शैली,0.375,0.0,0.625
परिधीय,0.0,0.0,1.0
मोनोप्टेरल,0.0,0.0,1.0
पेरिस्टिलर,0.0,0.0,1.0
स्यूडोपेरिप्टेरल,0.0,0.0,1.0
मध्यस्थता,0.0,0.0,1.0
गैर-मध्यस्थता,0.0,0.625,0.375
स्तंभित,0.125,0.0,0.875
स्तंभ,0.1875,0.125,0.6875
कॉलमफॉर्म,0.0,0.0,1.0
स्तंभ की तरह,0.0,0.0,1.0
खंभेदार,0.125,0.0,0.875
गैर-स्तंभित,0.0,0.5,0.5
एस्टाइलर,0.0,0.25,0.75
स्तंभहीन,0.125,0.25,0.625
वृक्षोद्दीपक,0.0,0.0,1.0
अरबोरियस,0.0,0.0,1.0
वृक्ष-जीवन,0.0,0.0,1.0
गैर-जैविक,0.0,0.625,0.375
अखाड़ेदार,0.0,0.125,0.875
सैंडी,0.0,0.0625,0.9375
रेत की तरह,0.0,0.125,0.875
आर्गिलासियस,0.0,0.125,0.875
क्लेई,0.0,0.0625,0.9375
सशस्त्र,0.0625,0.0625,0.875
सुसज्जित,0.15625,0.0,0.84375
हथियारबंद,0.0,0.0,1.0
हल्के हथियारों से लैस,0.0,0.0,1.0
सैन्यकृत,0.0,0.0,1.0
निहत्थे,0.0,0.5625,0.4375
नंगे हाथ,0.125,0.0,0.875
रक्षाहीन,0.0,0.1328125,0.8671875
हथियार रहित,0.0,0.0,1.0
बख्तरबंद,0.03125,0.09375,0.875
कवच पहना हुआ,0.0,0.375,0.625
कवच-प्लेटेड,0.0,0.375,0.625
स्टील-प्लेटेड,0.0,0.375,0.625
हड्डी-प्लेटेड,0.0,0.5,0.5
बुलेटप्रूफ,0.09375,0.1875,0.71875
हल्का बख्तरबंद (_ a),0.0,0.0,1.0
हल्के बख्तरबंद (_ a),0.0,0.0,1.0
डाक-गाल वाला,0.0,0.0,1.0
डाक से ढका हुआ,0.0,0.125,0.875
मेल किया गया,0.0,0.125,0.875
स्केल किया गया,0.0,0.0,1.0
निरस्त्र,0.0,0.0625,0.9375
कांटेदार।,0.25,0.25,0.5
बारबेलेट,0.0,0.375,0.625
ब्रियरी,0.0,0.375,0.625
ब्रेरी,0.0,0.375,0.625
चकनाचूर।,0.0,0.375,0.625
रूखे तरीके से,0.0,0.4375,0.5625
दबी हुई।,0.0,0.375,0.625
बर्री,0.0,0.375,0.625
कांटेदार,0.0,0.53125,0.46875
सेटोज़,0.0,0.375,0.625
सीटेसियस,0.0,0.375,0.625
कताईदार।,0.125,0.1875,0.6875
ब्रिस्टल की तरह,0.25,0.25,0.5
ब्रश की तरह,0.0,0.125,0.875
थीस्ल की तरह,0.25,0.25,0.5
पंजों वाला,0.0,0.125,0.875
टेलोन्ड किया गया,0.0,0.25,0.75
काँटा रहित,0.125,0.375,0.5
रीढ़हीन,0.125,0.34375,0.53125
हाथ की तरह,0.0,0.125,0.875
ब्रैकिएट,0.0,0.0,1.0
लंबे हथियारबंद,0.0,0.0,1.0
बाहों के बिना,0.0,0.0,1.0
हड्डी से ढकी हुई,0.0,0.125,0.875
खुरदरा।,0.0,0.25,0.75
स्केली,0.0,0.0,1.0
सिल्वर-स्केल्ड,0.0,0.0,1.0
स्केललेस,0.0,0.625,0.375
कलात्मक।,0.3125,0.4375,0.25
चालाक।,0.556884765625,0.109588623046875,0.333526611328125
मूर्खतापूर्ण।,0.15625,0.265625,0.578125
लोमड़ी,0.625,0.125,0.25
धोखेबाज।,0.625,0.125,0.25
होशियार।,0.3505859375,0.289306640625,0.360107421875
चालाक,0.625,0.125,0.25
मुश्किल,0.25,0.5,0.25
प्यारी।,0.5625,0.0,0.4375
कीमती है।,0.328125,0.140625,0.53125
डिजाइनिंग,0.0625,0.0,0.9375
योजना बनाना,0.1875,0.0,0.8125
गहराई से,0.0007584095001220703,0.00041496753692626953,0.9988266229629517
मायावी,0.328125,0.34375,0.328125
जोड़-तोड़ करने वाला,0.25,0.0,0.75
पावकी,0.125,0.25,0.625
कलाहीन।,0.3125,0.28125,0.40625
लापरवाही,0.0625,0.53125,0.40625
स्पष्ट करें,0.009765625,0.017578125,0.97265625
वाक्पटु,0.375,0.125,0.5
आसान,0.21875,0.28125,0.5
धाराप्रवाह।,0.1875,0.125,0.6875
चांदी,0.000244140625,6.103515625e-05,0.99969482421875
चांदी की भाषा,0.375,0.125,0.5
सहज-से बोली जाने वाली,0.375,0.125,0.5
भाषण-संपन्न,0.5,0.0,0.5
अच्छी तरह से बोली जाने वाली,0.0,0.0,1.0
अकर्मण्यता,0.0,0.625,0.375
निर्दयी,0.0625,0.625,0.3125
अफेसिक,0.0,0.65625,0.34375
एफ़ोनिक,0.0,0.75,0.25
आवाजहीन,0.015625,0.1875,0.796875
मूक करें,0.015625,0.09375,0.890625
चुप रहो।,0.1875,0.2265625,0.5859375
असंगत,0.1875,0.46875,0.34375
जीभ से बंधी हुई,0.125,0.5,0.375
भाषा रहित,0.1875,0.4375,0.375
अनकही,0.125,0.4375,0.4375
शब्दहीन,0.25,0.5,0.25
अवाक।,0.0,0.625,0.375
स्पष्ट नहीं किया गया,0.0,0.5625,0.4375
बोल रहे हैं।,0.15625,0.0,0.84375
ज़ुबान से,0.0,0.3125,0.6875
न बोलना।,0.0,0.5,0.5
वॉक-ऑन,0.0,0.25,0.75
व्यक्त किया गया,0.0,0.625,0.375
जुड़े हुए,0.0,0.0,1.0
शर्म आती है।,0.0,0.75,0.25
बदनाम किया गया,0.1875,0.5,0.3125
अपमानित।,0.0,0.5,0.5
बेइज्जती की।,0.0,0.5,0.5
शर्मिंदा।,0.125,0.40625,0.46875
अपमानित किया गया।,0.0,0.4375,0.5625
शर्मिंदा हो गया।,0.25,0.4375,0.3125
दोषी,0.3125,0.4375,0.25
भेड़िया।,0.3125,0.25,0.4375
शर्मिंदा नहीं,0.25,0.25,0.5
नंगे चेहरे,0.375,0.25,0.375
शारीरिक रूप से,0.375,0.25,0.375
गंजा चेहरा,0.625,0.0625,0.3125
पीतल,0.1875,0.15625,0.65625
बेशर्मी से।,0.375,0.03125,0.59375
निर्लज्ज चेहरा,0.75,0.125,0.125
अशोभनीय।,0.25,0.5,0.25
निर्लज्ज,0.0625,0.5,0.4375
मुखर।,0.625,0.25,0.125
आत्म-समर्थन,0.625,0.25,0.125
आत्म-मुखर,0.3125,0.375,0.3125
गंदी।,0.5,0.25,0.25
जोरदार,0.25,0.0625,0.6875
सशक्त।,0.125,0.25,0.625
गैर-मुखर,0.25,0.375,0.375
मंदबुद्धि।,0.09375,0.0625,0.84375
आत्म-प्रभाव,0.125,0.25,0.625
सेवानिवृत्त हो रहे हैं।,0.15625,0.4375,0.40625
सहयोगी,0.0,0.625,0.375
जुड़ने योग्य,0.625,0.0,0.375
गैर-संबद्ध,0.0,0.125,0.875
वचनबद्ध,0.0625,0.0625,0.875
बेस्पोकन,0.125,0.0,0.875
शादीशुदा,0.125,0.0,0.875
शामिल,0.1875,0.0625,0.75
अप्रचलित,0.0,0.625,0.375
समझौता नहीं किया गया,0.0,0.625,0.375
चिपकाया गया,0.0625,0.0,0.9375
उपबंधक,0.0,0.0,1.0
आधारित,0.0,0.0,1.0
चिपका हुआ,0.0,0.0,1.0
ढीला।,0.21875,0.044048309326171875,0.7372016906738281
सेसिल,0.0,0.375,0.625
बिना डंडे के,0.0,0.125,0.875
पेडनकुलेट करें,0.0,0.125,0.875
पीछा किया।,0.0,0.125,0.875
वैजाइल,0.0,0.0,1.0
मुक्त तैरना,0.0,0.125,0.875
अलग-थलग,0.13671875,0.30859375,0.5546875
स्वतंत्र रूप से खड़े होना,0.0,0.5,0.5
अलग-अलग,0.0,0.0001316070556640625,0.9998683929443359
अर्ध-पृथक,0.0,0.0,1.0
फंसा हुआ है।,0.0,0.0,1.0
क्रैगफास्ट,0.0,0.0,1.0
अनस्टक,0.25,0.125,0.625
संलग्न करने योग्य,0.5,0.0,0.5
बांधने योग्य,0.5,0.0,0.5
क्लिप-ऑन,0.0625,0.0,0.9375
टाई-ऑन,0.0,0.0,1.0
अलग करने योग्य,0.25,0.0,0.75
क्लास्टिक,0.3125,0.0,0.6875
सावधान रहें।,0.375,0.15625,0.46875
ऑन गार्ड (_ g),0.375,0.0,0.625
ऑन _ वन _ गार्ड,0.375,0.0,0.625
ऑन _ वन 'स _ गार्ड,0.375,0.0,0.625
ऑन योर गार्ड (_ y),0.375,0.0,0.625
शर्मिंदा,0.01953125,0.01171875,0.96875
अनजान,0.0234375,0.2890625,0.6875
भोली-भाली।,0.5,0.1875,0.3125
असुरक्षित,0.0,0.3125,0.6875
चौकस रहें।,0.375,0.0,0.625
बंदी,0.046875,0.0234375,0.9296875
अवशोषित,0.125,0.0625,0.8125
डूबे हुए हैं।,0.125,0.0625,0.8125
घिरा हुआ है।,0.25,0.125,0.625
इरादा,0.0625,0.03125,0.90625
लपेटा हुआ,0.0625,0.0625,0.875
विज्ञापनदाता,0.5,0.0,0.5
पर्यवेक्षक,0.46875,0.0,0.53125
अति-वांछनीय,0.125,0.625,0.25
अनुरोध करने वाला।,0.25,0.4375,0.3125
असावधानीपूर्ण,0.125,0.5,0.375
अनुपस्थित,0.078125,0.25,0.671875
गैर-विचारशील,0.375,0.125,0.5
अमूर्त,0.375,0.125,0.5
स्कैटी,0.25,0.3125,0.4375
विचलित।,0.0,0.25,0.75
विरूपण,0.0,0.25,0.75
स्वप्निल।,0.375,0.1875,0.4375
मूनी,0.125,0.125,0.75
ऊन इकट्ठा करना,0.3125,0.1875,0.5
नींद आ रही है।,0.3671875,0.08984375,0.54296875
ऑसिटेंट,0.25,0.375,0.375
उबासी लेना।,0.03125,0.046875,0.921875
भूल जाते हैं।,0.125,0.25,0.625
आकर्षक,0.48828125,0.09375,0.41796875
मंत्रमुग्ध कर देने वाला,0.4375,0.0,0.5625
मन मोह लेने वाला।,0.5,0.0,0.5
मंत्रमुग्ध कर देने वाला।,0.5,0.0,0.5
प्रवेश,0.5,0.0,0.5
करिश्माई,0.5,0.0,0.5
चुंबकीय,0.1875,0.0,0.8125
डिंकी,0.125,0.0625,0.8125
पक्वेंट,0.5,0.25,0.25
लाना,0.625,0.0,0.375
ले जा रहा है,0.3125,0.0,0.6875
जीतते हैं।,0.40625,0.1875,0.40625
चमकदार,0.140625,0.01171875,0.84765625
दिखावटी।,0.40625,0.046875,0.546875
सम्मोहन,0.046875,0.0,0.953125
सम्मोहक,0.375,0.0,0.625
स्पेलबाइंडिंग,0.375,0.0,0.625
अप्रतिरोध्य,0.3125,0.375,0.3125
व्यक्तित्वपूर्ण।,0.625,0.0,0.375
फोटोजेनिक,0.5,0.0,0.5
पूर्व स्वामित्व,0.5,0.0,0.5
शानदार।,0.53125,0.109375,0.359375
गैर-आकर्षक,0.34375,0.375,0.28125
होमली,0.46875,0.25,0.28125
सबफस्क,0.125,0.25,0.625
अप्रभावी,0.0,0.125,0.875
अप्रभेद्य,0.0,0.125,0.875
प्रतिकारक,0.1875,0.53125,0.28125
ध्यान आकर्षित करना,0.125,0.0625,0.8125
अप्रासंगिक,0.125,0.5,0.375
ऑफ-पुटिंग,0.125,0.625,0.25
श्रेय देने योग्य,0.625,0.0,0.375
अभिनिर्धारित किया जा सकता है।,0.0,0.25,0.75
उल्लेख करने योग्य,0.0,0.25,0.75
श्रेय दिया जाता है।,0.0,0.0,1.0
पता लगाने योग्य,0.4375,0.0,0.5625
अक्षम्य,0.125,0.25,0.625
अवर्णनीय,0.125,0.25,0.625
एट्रिब्यूटिव,0.0,0.0,1.0
प्रीनोमिनल,0.0,0.0,1.0
एट्रिब्यूटिव (_ g),0.0,0.375,0.625
भविष्यसूचक,0.0,0.0,1.0
गर्भवती,0.0625,0.125,0.8125
बड़ा।,0.08915328979492188,0.034210205078125,0.8766365051269531
ध्यान में रखें।,0.0,0.0,1.0
प्रत्याशित,0.3125,0.0,0.6875
ग्राविड,0.0,0.0,1.0
महान।,0.099609375,0.03125,0.869140625
भारी,0.001711379736661911,0.0016064886003732681,0.9966821316629648
बच्चे के साथ (_ s),0.0,0.0,1.0
गैर-गर्भवती,0.0,0.125,0.875
सुनाई दे रहा है।,0.1875,0.0,0.8125
सुनने योग्य।,0.375,0.0,0.625
क्लंकी,0.0625,0.125,0.8125
सोनिक,0.0,0.0,1.0
आवाज़ आ रही है।,0.0,0.015625,0.984375
सुनाई नहीं दे रहा है।,0.125,0.5,0.375
अनसुना,0.1875,0.25,0.5625
सांस ली।,0.125,0.0,0.875
अवास्तविक,0.375,0.0,0.625
ध्वनिहीन,0.1875,0.3125,0.5
सुपरसोनिक,0.1875,0.0,0.8125
अल्ट्रासोनिक,0.375,0.0,0.625
ट्रांसोनिक,0.0,0.0,1.0
सबसोनिक,0.0,0.0,1.0
शुभ।,0.625,0.0,0.375
चमकीला।,0.381103515625,0.08740234375,0.531494140625
उम्मीद है।,0.1875,0.15625,0.65625
वादा करते हैं।,0.375,0.1875,0.4375
भाग्यशाली।,0.796875,0.0,0.203125
रोसी,0.640625,0.0,0.359375
अशुभ,0.170125,0.736125,0.09375
दुर्भाग्यपूर्ण,0.013875,0.579875,0.40625
समझौता न करना,0.125,0.5,0.375
लाभप्रद।,0.5,0.0,0.5
सुनहरा।,0.2578125,0.1015625,0.640625
अनुकूल,0.6015625,0.1328125,0.265625
समृद्ध।,0.59375,0.015625,0.390625
दयालु।,0.671875,0.0625,0.265625
अप्रत्याशित।,0.0,0.625,0.375
बीमार हैं।,0.0224609375,0.60205078125,0.37548828125
गड़गड़ाहट,0.125,0.4375,0.4375
अधिकृत,0.0625,0.3125,0.625
मान्यता प्राप्त,0.0,0.0,1.0
कमीशन किया गया,0.125,0.0,0.875
लाइसेंस प्राप्त,0.0,0.0,1.0
स्वीकृत,0.0625,0.0625,0.875
कैनोनाइज्ड,0.125,0.125,0.75
महिमामंडित,0.125,0.125,0.75
सशक्त,0.0,0.0,1.0
राजदंड,0.0,0.0,1.0
आशंकित।,0.0,0.0,1.0
अनधिकृत,0.0,0.5,0.5
स्व-नियुक्त,0.0,0.0,1.0
अप्रमाणित,0.0,0.5,0.5
बिना लाइसेंस के,0.0,0.25,0.75
संवैधानिक,0.1875,0.0,0.8125
असंवैधानिक,0.0,0.75,0.25
ऑटोक्थोनस,0.0,0.0,1.0
एलोक्थोनस,0.0,0.0,1.0
स्वचलित,0.0,0.0,1.0
समलिंगी,0.0,0.0,1.0
विषमतापूर्ण,0.0,0.234375,0.765625
ऑटोजेनस,0.0,0.0,1.0
ऑटोजेनिक,0.0,0.0,1.0
स्व-निर्मित,0.0625,0.0,0.9375
आत्म-प्रेरित,0.1875,0.375,0.4375
स्वचालित,0.0,0.03515625,0.96484375
स्वचालित रूप से लोड किया जा रहा है,0.375,0.0,0.625
सेल्फ-लोडिंग,0.375,0.0,0.625
अर्ध-स्वचालित,0.34375,0.0,0.65625
मशीन से संचालित,0.0,0.0,1.0
आत्म-अभिनय,0.0,0.0,1.0
आत्म-सक्रिय करना,0.0,0.0,1.0
आत्म-चालन,0.0,0.0,1.0
स्व-विनियमन,0.0,0.0,1.0
सेल्फ-लॉकिंग,0.0,0.0,1.0
सेल्फ-वाइंडिंग,0.0,0.0,1.0
नियमावली,0.0078125,0.0390625,0.953125
हाथ से संचालित,0.0,0.0,1.0
गैर-स्वचालित,0.0,0.0,1.0
उपलब्ध है।,0.359375,0.0,0.640625
वांछनीय,0.625,0.0,0.375
आने वाला,0.09375,0.0625,0.84375
खरीद योग्य,0.625,0.0,0.375
स्टॉक में (_ S),0.0,0.0,1.0
कर्ज देने योग्य,0.25,0.0,0.75
दिखाई दे रहा है।,0.28125,0.0,0.71875
हाथ पर (_ a),0.375,0.0,0.625
चालू करें (_ t),0.0,0.0,1.0
ख़रीदे जा सकते हैं।,0.3125,0.0,0.6875
बिक्री के लिए (_ s),0.0,0.0,1.0
तैयार हैं।,0.03125,0.03125,0.9375
अनुपलब्ध,0.375,0.5,0.125
अप्राप्य,0.0,0.625,0.375
अछूत।,0.0,0.1640625,0.8359375
आउट ऑफ़ स्टॉक (_ o),0.0,0.625,0.375
जागो।,0.1875,0.125,0.6875
जाग गए।,0.0,0.0,1.0
अनिद्रा,0.0625,0.3125,0.625
नींद न आना।,0.125,0.375,0.5
जागना।,0.125,0.125,0.75
हाइबरनेटिंग,0.0,0.0,1.0
झपकी आ रही है।,0.0,0.0,1.0
डजी।,0.0,0.0,1.0
जल्दी सोएँ (_ s),0.0,0.125,0.875
ध्वनि सो रहा है (_ s),0.0,0.125,0.875
आँखों की नींद,0.0,0.0,1.0
सोमनोलेंट,0.5,0.125,0.375
एस्ट्रिंजेंट,0.0625,0.15625,0.78125
स्टैप्टिक,0.0625,0.1875,0.75
हेमोस्टैटिक,0.125,0.375,0.5
गैर-कठोर,0.0,0.375,0.625
जागरूक रहें।,0.5625,0.0,0.4375
संज्ञानात्मक,0.5,0.0,0.5
होश में,0.3125,0.125,0.5625
समझदारी से,0.328125,0.0,0.671875
बेपरवाह,0.125,0.5,0.375
बेहोशी की हालत में,0.0,0.203125,0.796875
संदेहहीन,0.0625,0.5625,0.375
होशियार होना।,0.25,0.125,0.625
अनजाने में,0.0,0.3125,0.6875
चिंता की बात है।,0.0625,0.59375,0.34375
भयावह।,0.08203125,0.5703125,0.34765625
परेशान करने वाला।,0.0,0.5,0.5
अत्याचारी।,0.0,0.8125,0.1875
डरावना।,0.06494140625,0.6396484375,0.29541015625
भयावह,0.0,0.6875,0.3125
भयानक।,0.17724609375,0.55322265625,0.26953125
बदबूदार।,0.0,0.625,0.375
ख़ौफ़नाक,0.06640625,0.609375,0.32421875
डर लगता है।,0.03125,0.53125,0.4375
डरी हुई।,0.0,0.625,0.375
मना करना,0.125,0.28125,0.59375
घटिया।,0.0,0.75,0.25
मिनटरी,0.0,0.75,0.25
धमकी दे रहे हैं।,0.0,0.375,0.625
खून से लथपथ,0.25,0.625,0.125
बाल बढ़ाना,0.25,0.625,0.125
दुःस्वप्न।,0.25,0.625,0.125
ठंडक।,0.0,0.375,0.625
डरावना,0.0,0.75,0.25
कंपकंपी,0.0,0.75,0.25
डरावना-क्राली,0.0,0.25,0.75
दुर्जेय,0.75,0.0,0.25
शक करने योग्य,0.625,0.0625,0.3125
परेशान करने वाला,0.625,0.0,0.375
बदहवास।,0.25,0.625,0.125
बीमार।,0.013671875,0.13818359375,0.84814453125
बालों वाला।,0.0,0.25,0.75
डराने वाली।,0.0,0.25,0.75
हैरान करने वाली,0.25,0.34375,0.40625
अशोभनीय,0.25,0.25,0.5
एनीमोफिलस,0.0,0.0,1.0
कीटाणुरोधी,0.0,0.0,1.0
आश्वस्त करने वाला,0.4375,0.0625,0.5
सुखदायक।,0.25,0.3125,0.4375
आश्वासन देते हुए,0.5,0.0,0.5
सांत्वना देता है।,0.375,0.25,0.375
सांत्वना देने वाला,0.5,0.5,0.0
सांत्वना,0.5,0.5,0.0
आश्वस्त नहीं,0.25,0.5,0.25
सबसे पीछे,0.0,0.0,1.0
सबसे अवरोधक,0.0,0.0,1.0
रीआर्मोस्ट,0.0,0.0,1.0
पीछे,0.0,0.0,1.0
सामने,0.0,0.03173828125,0.96826171875
आगे बढ़ें,0.127943754196167,1.9073486328125e-06,0.8720543384552002
उन्नत,0.3154296875,0.0625,0.6220703125
पहले से (_ a),0.0,0.0,1.0
सबसे पहले,0.0390625,0.0,0.9609375
सबसे आगे,0.0,0.0,1.0
हेड-ऑन,0.015625,0.0625,0.921875
अग्रणी,0.0546875,0.0078125,0.9375
निर्देशन,0.0,0.0,1.0
दिशात्मक,0.0,0.0625,0.9375
निर्देश,0.0625,0.0,0.9375
मार्गदर्शन,0.0,0.0,1.0
पीछा करना,0.0,0.0,1.0
समर्थित,0.0,0.0,1.0
कठोर समर्थित,0.0,0.125,0.875
हार्डबैक,0.0,0.0625,0.9375
हार्डबाउंड,0.0,0.125,0.875
हार्डकवर,0.0,0.0625,0.9375
उच्च समर्थित,0.125,0.0,0.875
कम समर्थित,0.0,0.125,0.875
रेजरबैक,0.0,0.0,1.0
रेज़र-समर्थित,0.0,0.0,1.0
कांटेदार पीठ,0.0,0.125,0.875
कठोर पीठ,0.0,0.0,1.0
सीधा पीठ,0.0,0.0,1.0
पीठहीन,0.0,0.25,0.75
लो-कट,0.0,0.125,0.875
स्वीपबैक,0.0,0.0,1.0
कैकुमिनल,0.0,0.0,1.0
रेट्रोफ्लेक्स,0.0,0.0,1.0
वार्तालाप करें,0.0,0.0,1.0
उल्टा हो गया।,0.0,0.0,1.0
स्थानांतरित किया गया,0.0,0.0,1.0
व्युत्क्रम,0.0625,0.0,0.9375
उल्टा,1.52587890625e-05,0.001983642578125,0.9980010986328125
घटता जा रहा है।,0.0,0.0,1.0
रिफ्लेक्सिव,0.0,0.125,0.875
स्व-संदर्भित,0.0,0.0,1.0
सम्मान करने वाला।,0.0,0.0,1.0
वापस ले लिया गया,0.0,0.0,1.0
रेट्रोफ्लेक्स किया गया,0.0,0.0,1.0
लौट रहे हैं।,0.1875,0.1875,0.625
उलटफेर करने वाला,0.375,0.375,0.25
आगे बढ़ें।,0.008056640625,0.000244140625,0.99169921875
संरक्षक,0.0,0.0,1.0
माली।,0.0,0.0,1.0
पूरा चेहरा,0.0,0.0,1.0
हेडफर्स्ट,0.0625,0.0,0.9375
हेडलोंग,0.0625,0.0078125,0.9296875
शरारतपूर्ण।,0.375,0.25,0.375
ब्लेट,0.125,0.0,0.875
चीकी।,0.0,0.5,0.5
घबराहट में,0.125,0.25,0.625
अति परिचित,0.0,0.125,0.875
ताज़ा,0.05438232421875,0.057769775390625,0.887847900390625
अपरिवर्तनीय,0.25,0.3125,0.4375
अविवेकी,0.125,0.3125,0.5625
ओवरबोल्ड,0.0,0.125,0.875
चटनी,0.25,0.1875,0.5625
सैसी,0.0,0.125,0.875
बुद्धिमान।,0.234375,0.0078125,0.7578125
अहंकारी,0.0,0.5,0.5
बालकनी में,0.0,0.0,1.0
असंतुलित,0.0,0.5,0.5
बैरेल्ड,0.0625,0.0,0.9375
नक्काशीदार,0.0625,0.0,0.9375
बेजोड़,0.0,0.75,0.25
चोंच की तरह,0.0,0.25,0.75
बिल,0.0,0.0,1.0
डकबिल,0.03125,0.0625,0.90625
बतख-बिल,0.125,0.25,0.625
रोस्ट्रेट,0.0,0.0,1.0
शॉर्ट-बीक,0.0,0.0,1.0
अल्प-बिल,0.0,0.0,1.0
भारी-भरकम बिल,0.25,0.0,0.75
सीधे बिल,0.0,0.0,1.0
मोटा बिल,0.0,0.0,1.0
चोंच रहित,0.0,0.625,0.375
बिस्तर पर।,0.0,0.0,1.0
दोहरे बिस्तर,0.125,0.0,0.875
एकल बिस्तर,0.0,0.0,1.0
जुड़वां बिस्तर,0.0,0.0,1.0
बिस्तर रहित।,0.0,0.5,0.5
लाभान्वित हुए।,0.0,0.0,1.0
लाभहीन,0.0,0.625,0.375
स्तरीकृत,0.046875,0.0,0.953125
पत्तेदार।,0.0009765625,0.0322265625,0.966796875
फोलियासियस,0.0,0.0,1.0
लैमिनार,0.0,0.0,1.0
लैमिनल,0.0,0.0,1.0
अधिरोपित,0.0,0.0,1.0
चादर की तरह,0.0,0.125,0.875
फ़र्न किया गया।,0.0,0.5,0.5
फर्नी,0.125,0.25,0.625
नुकीली।,0.0625,0.4375,0.5
फर्न की तरह,0.25,0.0,0.75
फ़र्न रहित,0.375,0.0,0.625
घासदार।,0.0,0.0,1.0
घास से ढका हुआ,0.0,0.25,0.75
घास की तरह,0.0,0.0,1.0
जल्दबाजी की तरह,0.0,0.25,0.75
सेडजेलिक,0.0,0.25,0.75
सेजी।,0.0,0.25,0.75
घास रहित,0.0,0.25,0.75
गुस्सैट किया गया,0.0,0.0,1.0
बालहीन,0.0,0.5,0.5
गंजा,0.0,0.1875,0.8125
गंजे सिर वाले,0.0,0.125,0.875
गंजे हुए,0.0,0.125,0.875
गंजा होना।,0.0,0.125,0.875
बिना दाढ़ी के,0.0625,0.0625,0.875
चिकना चेहरा,0.125,0.125,0.75
डिपिलेटरी,0.0,0.0,1.0
दुर्भावनापूर्ण।,0.125,0.375,0.5
चमकता है,0.125,0.375,0.5
चमकता है।,0.125,0.375,0.5
नंगे-मुड़े हुए,0.0,0.0,1.0
नग्न-पूंछ,0.0,0.0,1.0
गैर-डेयरी,0.0,0.0,1.0
मुंडन किया गया,0.0,0.0,1.0
बालों वाले,0.0,0.25,0.75
हारसूट,0.0,0.25,0.75
कैनेसेंट,0.0625,0.125,0.8125
मोटे बालों वाले,0.25,0.5,0.25
मोटे-मोटे,0.25,0.5,0.25
कॉमेट,0.0,0.0,1.0
कोमोस,0.0,0.0,1.0
कॉमल,0.0,0.0,1.0
घुंघराले बालों वाले,0.0,0.0,1.0
घुंघराले लेपित,0.0,0.0,1.0
काले बालों वाले,0.0,0.1875,0.8125
अंधेरा-लेपित,0.0,0.375,0.625
नीची।,0.0,0.1875,0.8125
किशोरावस्था,0.0,0.25,0.75
युवावस्था,0.0,0.375,0.625
सिरिसियस,0.0,0.375,0.625
फ्लोकोस,0.0,0.0,1.0
फर की तरह,0.0,0.25,0.75
फटी हुई।,0.0,0.0,1.0
रूखे-रूखे।,0.0,0.0,1.0
फंसा हुआ।,0.125,0.0,0.875
धुंधला।,0.15625,0.375,0.46875
चमकदार बालों वाले,0.0,0.0,1.0
चमकदार-लेपित,0.0,0.0,1.0
हिप्पीड,0.0,0.0,1.0
लैनेट,0.0,0.125,0.875
ऊनी,0.09375,0.1875,0.71875
लंबे बालों वाले,0.0,0.0,1.0
पपोस,0.0,0.25,0.75
पायलस,0.0,0.25,0.75
पायलोस,0.0,0.25,0.75
स्तंभिका,0.0,0.25,0.75
रूखे बालों वाले,0.0,0.0,1.0
लैनेट,0.0,0.125,0.875
ऊनी,0.09375,0.1875,0.71875
लंबे बालों वाले,0.0,0.0,1.0
पपोस,0.0,0.25,0.75
पायलस,0.0,0.25,0.75
पायलोस,0.0,0.25,0.75
स्तंभिका,0.0,0.25,0.75
रूखे बालों वाले,0.0,0.0,1.0
सदमे में,0.0,0.0,1.0
छोटे बालों वाले,0.0,0.0,1.0
रेशमी बालों वाले,0.0,0.0,1.0
चांदी के बालों वाले,0.0,0.0,1.0
चिकने बालों वाले,0.0,0.75,0.25
साँप के बालों वाले,0.0,0.0,1.0
नरम बालों वाले,0.25,0.0,0.75
कठोर बालों वाले,0.25,0.0,0.75
घने बालों वाले,0.375,0.0,0.625
टोमेंटोस,0.0,0.125,0.875
टोमेन्टस,0.0,0.0,1.0
मखमली-निर्मित,0.125,0.0,0.875
मखमली बालों वाले,0.125,0.0,0.875
तार-बालों वाला,0.0,0.0,1.0
वाइरी-लेपित,0.0,0.0,1.0
