Words; Positive; Negative; Neutral
cogwheel: 0.9660624865152015 0.02613643036493403 0.007801083119864472 
appurtenance: 0.9372187971264145 0.05279396751369174 0.00998723535989372 
railing: 0.9659755711264664 0.026250784698833126 0.0077736441747005116 
revile: 0.9659755711264664 0.026250784698833126 0.0077736441747005116 
inveigh: 0.9659756735229266 0.026250701353980176 0.007773625123093231 
vituperate: 0.9659755711264664 0.026250784698833126 0.0077736441747005116 
vilify: 0.9659755711264664 0.026250784698833126 0.0077736441747005116 
rail_in: 0.9659755711264664 0.026250784698833126 0.0077736441747005116 
rail_off: 0.9659755711264664 0.026250784698833126 0.0077736441747005116 
fulminate: 0.9659755711264664 0.026250784698833126 0.0077736441747005116 
numbering: 0.9609492579604375 0.030792629449913286 0.008258112589649244 
calculation: 0.9609492579604375 0.030792629449913286 0.008258112589649244 
figuring: 0.9609492579604375 0.030792629449913286 0.008258112589649244 
computation: 0.9609492579604375 0.030792629449913286 0.008258112589649244 
fudge_factor: 0.9758527477323857 0.016858179120591527 0.007289073147022703 
chastening: 0.9758527477323857 0.016858179120591527 0.007289073147022703 
chastisement: 0.9758527477323857 0.016858179120591527 0.007289073147022703 
rectification: 0.9758527477323857 0.016858179120591527 0.007289073147022703 
sliver: 0.9571314679201659 0.03538539348566263 0.007483138594171416 
snowflake: 0.9419730422824462 0.0471039954289848 0.01092296228856906 
oddball: 0.9356027728470657 0.05432329434084238 0.010073932812091945 
eccentric_person: 0.9356027728470657 0.05432329434084238 0.010073932812091945 
geek: 0.9356027728470657 0.05432329434084238 0.010073932812091945 
try_on: 0.9540438268762668 0.03833771111558743 0.007618462008145802 
establishment: 0.9243892018882249 0.06446887428152775 0.011141923830247365 
test_copy: 0.9833333333333333 0.005555555555555556 0.011111111111111112 
trial_impression: 0.9833333333333333 0.005555555555555556 0.011111111111111112 
proofread: 0.9833333333333333 0.005555555555555556 0.011111111111111112 
cogent_evidence: 0.9833333333333333 0.005555555555555556 0.011111111111111112 
disenable: 0.9615227439405918 0.02799060210062178 0.010486653958786405 
shut-in: 0.9831254278011371 0.0032687499126936455 0.013605822286169276 
dimwit: 0.9849820854181188 0.007976402314350147 0.0070415122675310535 
doofus: 0.9849820854181188 0.007976402314350147 0.0070415122675310535 
nitwit: 0.9849820854181188 0.007976402314350147 0.0070415122675310535 
Moron: 0.9849820854181188 0.007976402314350147 0.0070415122675310535 
Edward_Teach: 0.9841723545977389 0.004873672710668495 0.010953972691592657 
Teach: 0.9841723545977389 0.004873672710668495 0.010953972691592657 
Blackbeard: 0.9841723545977389 0.004873672710668495 0.010953972691592657 
Thatch: 0.9841723545977389 0.004873672710668495 0.010953972691592657 
Edward_Thatch: 0.9841723545977389 0.004873672710668495 0.010953972691592657 
thwarter: 0.9886070842082046 0.005838447162093978 0.005554468629701413 
obstructionist: 0.9886185114680268 0.005840583087222291 0.005540905444750926 
resister: 0.9886631637597436 0.0058489292658686865 0.0054879069743877205 
obstacle: 0.9833985448614977 0.005739721769419313 0.010861733369083013 
accordance: 0.9473299130494404 0.04377232090203941 0.008897766048520191 
pact: 0.9307624010167741 0.0580712626916665 0.011166336291559347 
treaty: 0.9307624010167741 0.0580712626916665 0.011166336291559347 
chord: 0.93354043634916 0.05546621241123247 0.010993351239607626 
jailhouse: 0.9362423191307613 0.0537816191859155 0.009976061683323224 
pokey: 0.9362423251601835 0.05378161463979924 0.009976060200017314 
slammer: 0.9362423191307613 0.0537816191859155 0.009976061683323224 
poky: 0.9362423259138604 0.05378161407153538 0.009976060014604295 
ting: 0.9490119610168916 0.04287449815080487 0.008113540832303597 
mugful: 0.9292355097511813 0.06006383769676619 0.010700652552052513 
photographic_print: 0.9283447307862732 0.06038486874383052 0.011270400469896311 
grading: 0.9286127300642582 0.06031057433196016 0.01107669560378167 
scoring: 0.9227146428886108 0.06590931230274355 0.011376044808645585 
all-day_sucker: 0.9265071969356651 0.06251070280540204 0.01098210025893289 
anovulant: 0.9871356636732456 0.008608942040636575 0.004255394286117879 
contraceptive_pill: 0.9871356636732456 0.008608942040636575 0.004255394286117879 
oral_contraceptive: 0.9871356636732456 0.008608942040636575 0.004255394286117879 
anovulatory_drug: 0.9871356636732456 0.008608942040636575 0.004255394286117879 
oral_contraceptive_pill: 0.9871356636732456 0.008608942040636575 0.004255394286117879 
birth_control_pill: 0.9871356636732456 0.008608942040636575 0.004255394286117879 
freezing: 0.9866645644354424 0.008998717754273257 0.0043367178102844085 
frost: 0.9573738197358833 0.03496966872065997 0.0076565115434566785 
stop_dead: 0.9866796972887706 0.008976775919226968 0.004343526792002443 
freeze_down: 0.9866796972887706 0.008976775919226968 0.004343526792002443 
freeze_out: 0.9866796972887706 0.008976775919226968 0.004343526792002443 
shank: 0.9244437252266008 0.06441796552285876 0.011138309250540462 
stem_turn: 0.9433080300586024 0.04582762156623487 0.010864348375162727 
stultify: 0.9211325627139447 0.06724087624914821 0.011626561036907042 
gin: 0.9813627974793379 0.013196372018312313 0.005440830502349852 
noose: 0.9813627974793379 0.013196372018312313 0.005440830502349852 
snare_drum: 0.9813627974793379 0.013196372018312313 0.005440830502349852 
side_drum: 0.9813627974793379 0.013196372018312313 0.005440830502349852 
restriction: 0.9766946426211732 0.017655866310356278 0.005649491068470516 
bounciness: 0.9233973061855397 0.06526315614355549 0.01133953767090478 
apprentice: 0.9862162067926593 0.008126372894448165 0.005657420312892535 
article: 0.9862162067926593 0.008126372894448165 0.005657420312892535 
dancing: 0.9234803865584944 0.06518522108386028 0.011334392357645334 
dance: 0.9234803865584944 0.06518522108386028 0.011334392357645334 
terpsichore: 0.9234803865584944 0.06518522108386028 0.011334392357645334 
indenture: 0.9228513952856197 0.06579080077401593 0.011357803940364437 
carom: 0.924443710555006 0.06441797998138217 0.011138309463611815 
recant: 0.9244437248225486 0.06441796743475679 0.011138307742694628 
forswear: 0.9244437248251242 0.06441796743245451 0.011138307742421286 
abjure: 0.9244437248341388 0.06441796742439652 0.01113830774146459 
Mary_Augusta_Arnold_Ward: 0.9763488543976349 0.003695491500369549 0.019955654101995565 
Baroness_Jackson_of_Lodsworth: 0.9763488543976349 0.003695491500369549 0.019955654101995565 
Mrs._Humphrey_Ward: 0.9763488543976349 0.003695491500369549 0.019955654101995565 
hospital_ward: 0.9763488543976349 0.003695491500369549 0.019955654101995565 
Aaron_Montgomery_Ward: 0.9763488543976349 0.003695491500369549 0.019955654101995565 
Barbara_Ward: 0.9763488543976349 0.003695491500369549 0.019955654101995565 
Montgomery_Ward: 0.9763488543976349 0.003695491500369549 0.019955654101995565 
Ward: 0.9763488543976349 0.003695491500369549 0.019955654101995565 
cellblock: 0.9763488543976349 0.003695491500369549 0.019955654101995565 
petrol: 0.9499259313184861 0.0414109782147057 0.008663090466808179 
gasoline: 0.9499259313184861 0.0414109782147057 0.008663090466808179 
flatulence: 0.9499259313184861 0.0414109782147057 0.008663090466808179 
natural_gas: 0.9499259313184861 0.0414109782147057 0.008663090466808179 
gaseous_state: 0.9499259313184861 0.0414109782147057 0.008663090466808179 
flatulency: 0.9499259313184861 0.0414109782147057 0.008663090466808179 
gasolene: 0.9499259313184861 0.0414109782147057 0.008663090466808179 
heavy_weapon: 0.9189042569350444 0.06916978157946939 0.011925961485486244 
grease-gun: 0.9189042569350444 0.06916978157946939 0.011925961485486244 
artillery: 0.922608211669245 0.06600666788349716 0.011385120447257837 
ordnance: 0.9189128527559851 0.06916217167113949 0.011924975572875359 
catalyst: 0.9189078712285186 0.069166547052572 0.011925581718909414 
atom_smasher: 0.9189078712285186 0.069166547052572 0.011925581718909414 
particle_accelerator: 0.9189078712285186 0.069166547052572 0.011925581718909414 
preceding: 0.0 0.0 1.0 
unassuming: 0.0 0.0 1.0 
past: 0.9613553484676128 0.03000036810783304 0.00864428342455417 
deaf-and-dumb: 0.9634985742763507 0.02476306818522683 0.011738357538422523 
clamp: 0.9368421764053646 0.05347497514504995 0.009682848449585488 
musical_harmony: 0.9999532889464618 2.7291934917601575e-05 1.9419118620534803e-05 
harmoniousness: 0.9999532889464618 2.7291934917601575e-05 1.9419118620534803e-05 
Malcolm_stock: 0.9388157705013851 0.05155386944596033 0.009630360052654618 
neckcloth: 0.9388157705013851 0.05155386944596033 0.009630360052654618 
caudex: 0.9388157705013851 0.05155386944596033 0.009630360052654618 
inventory: 0.9388346477623203 0.05153709062861073 0.009628261609069017 
broth: 0.9388157705013851 0.05155386944596033 0.009630360052654618 
commonplace: 0.9388207703296141 0.051549005429532536 0.009630224240853344 
hackneyed: 0.9388157732308701 0.05155386712175514 0.009630359647374834 
shopworn: 0.9388157732308701 0.05155386712175514 0.009630359647374834 
threadbare: 0.9388157732308701 0.05155386712175514 0.009630359647374834 
farm_animal: 0.9388157705013851 0.05155386944596033 0.009630360052654618 
livestock: 0.9388157705013851 0.05155386944596033 0.009630360052654618 
buy_in: 0.9388157705013851 0.05155386944596033 0.009630360052654618 
well-worn: 0.9388157732308701 0.05155386712175514 0.009630359647374834 
banal: 0.9388157732308701 0.05155386712175514 0.009630359647374834 
gunstock: 0.9388157705013851 0.05155386944596033 0.009630360052654618 
stock_certificate: 0.9388157705013851 0.05155386944596033 0.009630360052654618 
stock_up: 0.9388157705013851 0.05155386944596033 0.009630360052654618 
gillyflower: 0.9388157705013851 0.05155386944596033 0.009630360052654618 
timeworn: 0.9388157732308701 0.05155386712175514 0.009630359647374834 
trite: 0.9388157732308701 0.05155386712175514 0.009630359647374834 
tired: 0.9388157732308701 0.05155386712175514 0.009630359647374834 
oasis: 0.976831091180867 0.0037369207772795215 0.01943198804185351 
daybook: 0.976831091180867 0.0037369207772795215 0.01943198804185351 
Leger: 0.976831091180867 0.0037369207772795215 0.01943198804185351 
Fernand_Leger: 0.976831091180867 0.0037369207772795215 0.01943198804185351 
sacred_scripture: 0.9877469933116817 0.007958965076782962 0.0042940416115352965 
scripture: 0.9877469933116817 0.007958965076782962 0.0042940416115352965 
bible: 0.9877469933116817 0.007958965076782962 0.0042940416115352965 
work_force: 0.976831091180867 0.0037369207772795215 0.01943198804185351 
workforce: 0.976831091180867 0.0037369207772795215 0.01943198804185351 
men: 0.976831091180867 0.0037369207772795215 0.01943198804185351 
manpower: 0.976831091180867 0.0037369207772795215 0.01943198804185351 
ready_and_waiting: 0.9846132913359686 0.007903633764253215 0.007483074899778109 
safe-conduct: 0.9415863650808929 0.04924958853000499 0.009164046389102136 
co-occur: 0.9999532889464618 2.7291934917601575e-05 1.9419118620534803e-05 
cooccur: 0.9999532889464618 2.7291934917601575e-05 1.9419118620534803e-05 
mental_reservation: 0.9770778441507941 0.004036015741802262 0.01888614010740361 
arriere_pensee: 0.9770778441507941 0.004036015741802262 0.01888614010740361 
qualification: 0.9770778441507941 0.004036015741802262 0.01888614010740361 
second-string: 0.9188950323046395 0.06917790194713598 0.011927065748224523 
husband: 0.9666930550606516 0.026595155127035464 0.0067117898123128655 
breastpin: 0.994777507672019 0.003736653348292206 0.0014858389796888406 
thenar: 0.9415684925373977 0.049265147902467187 0.009166359560135126 
palm_tree: 0.9415684925373977 0.049265147902467187 0.009166359560135126 
wonderment: 0.931348249754036 0.05815684983716288 0.01049490040880118 
perceptivity: 0.9757248174236763 0.020258393057779666 0.00401678951854405 
insight: 0.9757248174236763 0.020258393057779666 0.00401678951854405 
amah: 0.9651090738024323 0.028915805928684812 0.005975120268882889 
wet_nurse: 0.9651059064383885 0.028919832068453142 0.005974261493158436 
wetnurse: 0.9651059064383885 0.028919832068453142 0.005974261493158436 
nanny-goat: 0.976831091180867 0.0037369207772795215 0.01943198804185351 
she-goat: 0.976831091180867 0.0037369207772795215 0.01943198804185351 
prolusion: 0.9307820002315116 0.05872955140531334 0.010488448363175123 
foreword: 0.9307820002315116 0.05872955140531334 0.010488448363175123 
premiss: 0.9308853910091844 0.05863349945784196 0.010481109532973553 
triple: 0.9759910211535979 0.008985648038632698 0.015023330807769408 
common_chord: 0.975733137829912 0.006671554252199414 0.017595307917888565 
iii: 0.975733137829912 0.006671554252199414 0.017595307917888565 
Holy_Trinity: 0.975733137829912 0.006671554252199414 0.017595307917888565 
Trinity: 0.975733137829912 0.006671554252199414 0.017595307917888565 
Blessed_Trinity: 0.975733137829912 0.006671554252199414 0.017595307917888565 
Sacred_Trinity: 0.975733137829912 0.006671554252199414 0.017595307917888565 
triplex: 0.9759161233199921 0.008313558781804427 0.015770317898203455 
treble: 0.9760632065669342 0.00963339762586956 0.014303395807196188 
lasso: 0.9290691579450087 0.060216310070514194 0.010714531984477102 
third: 0.975733137829912 0.006671554252199414 0.017595307917888565 
terce: 0.975733137829912 0.006671554252199414 0.017595307917888565 
one-third: 0.975733137829912 0.006671554252199414 0.017595307917888565 
clew: 0.9463755517378815 0.04405872515429031 0.009565723107828184 
breathing_place: 0.9756858941746268 0.006375296363569102 0.017938809461804126 
breather: 0.9756858941746268 0.006375296363569102 0.017938809461804126 
breathing_space: 0.9756858941746268 0.006375296363569102 0.017938809461804126 
breathing_time: 0.9756858941746268 0.006375296363569102 0.017938809461804126 
breathing_spell: 0.9756858941746268 0.006375296363569102 0.017938809461804126 
hypnotism: 0.9463983827804031 0.04403617800287977 0.009565439216717162 
mesmerism: 0.9463983827804031 0.04403617800287977 0.009565439216717162 
bargainer: 0.9771148846932064 0.017461990441120567 0.0054231248656730294 
trader: 0.9771148846932064 0.017461990441120567 0.0054231248656730294 
creative_thinker: 0.9573296502588853 0.03394036201689687 0.008729987724217866 
bear_in_mind: 0.9649060689782504 0.027000800955811907 0.008093130065937695 
thinker: 0.9573296502588853 0.03394036201689687 0.008729987724217866 
beware: 0.9649060689782504 0.027000800955811907 0.008093130065937695 
headword: 0.9413859535537056 0.04942406525345157 0.009189981192842853 
Psyche: 0.9568479324007969 0.03440819880954557 0.008743868789657529 
clearance: 0.9413859535537056 0.04942406525345157 0.009189981192842853 
headroom: 0.9413859535537056 0.04942406525345157 0.009189981192842853 
cutting_edge: 0.968739251939059 0.023579354848175534 0.007681393212765537 
enquiry: 0.9381222901763593 0.05196958335825264 0.009908126465388094 
interrogation: 0.9392539970721645 0.050935748509805985 0.009810254418029468 
interrogative: 0.9392540021302915 0.05093574322535937 0.009810254644349115 
interrogative_sentence: 0.9392539975474121 0.0509357484440802 0.009810254008507656 
interview: 0.9351767810532491 0.054800425945278945 0.010022793001471943 
doubt: 0.9392539762036836 0.050935772273637964 0.009810251522678481 
inquiry: 0.9379417856128519 0.05213447750376633 0.009923736883381709 
doubtfulness: 0.9392539780701634 0.05093577062365673 0.009810251306179869 
oppugn: 0.9392539258087305 0.0509358168231288 0.009810257368140689 
call_into_question: 0.9392539258087305 0.0509358168231288 0.009810257368140689 
dubiousness: 0.9392539780701634 0.05093577062365673 0.009810251306179869 
interrogate: 0.9392539258087305 0.0509358168231288 0.009810257368140689 
query: 0.9392539861454244 0.05093575976390472 0.009810254090670805 
word_for_word: 0.96875729603215 0.023564700165625042 0.0076780038022250165 
locomotive_engineer: 0.9800196015917373 0.01468594332356809 0.005294455084694585 
railroad_engineer: 0.9800196015917373 0.01468594332356809 0.005294455084694585 
engine_driver: 0.9800196015917373 0.01468594332356809 0.005294455084694585 
technologist: 0.9800196015917373 0.01468594332356809 0.005294455084694585 
applied_scientist: 0.9800196015917373 0.01468594332356809 0.005294455084694585 
leaders: 0.9973233404710921 0.0013383297644539614 0.0013383297644539614 
out_front: 0.9803189002635131 0.014661565877370303 0.005019533859116642 
onwards: 0.9512810629129812 0.03903474909945788 0.009684187987560886 
forrader: 0.9510990107840723 0.039187556276550996 0.009713432939376647 
before: 0.9803188943070701 0.014661570544333447 0.005019535148596442 
in_front: 0.9803188943070701 0.014661570544333447 0.005019535148596442 
forward: 0.9512975188505772 0.039019399200670324 0.009683081948752422 
onward: 0.9515399921344361 0.03881242915950719 0.00964757870605671 
forwards: 0.9505015780815916 0.039690010994943285 0.009808410923465122 
route: 0.9486829596176366 0.04271600756417229 0.008601032818191088 
itinerary: 0.9486829596176366 0.04271600756417229 0.008601032818191088 
shanty: 0.96040120597773 0.031059946980130634 0.008538847042139364 
hut: 0.96040120597773 0.031059946980130634 0.008538847042139364 
hutch: 0.96040120597773 0.031059946980130634 0.008538847042139364 
hovel: 0.96040120597773 0.031059946980130634 0.008538847042139364 
corporate: 0.9260458417425855 0.06286578409568777 0.011088374161726687 
structured: 0.9747948417350527 0.005275498241500586 0.01992966002344666 
interconnected: 0.945867754812079 0.045478275284464596 0.0086539699034564 
coordinated: 0.9458677544780657 0.04547827574867522 0.008653969773259046 
co-ordinated: 0.9458677544780657 0.04547827574867522 0.008653969773259046 
hoarseness: 0.4 0.0 0.6 
gruffness: 0.4 0.0 0.6 
stamen: 0.4 0.0 0.6 
hardness: 0.9244437156173575 0.06441797569341894 0.011138308689223563 
rawness: 0.9551235191199249 0.03744858512194452 0.007427895758130588 
tenderness: 0.9551237747255081 0.03744830869975633 0.007427916574735523 
incitement: 0.9871361865579416 0.008608550583629542 0.0042552628584288585 
incitation: 0.9871361865579416 0.008608550583629542 0.0042552628584288585 
uncomfortableness: 0.9699844094284555 0.02176251930603951 0.008253071265504964 
exasperation: 0.9871361865579416 0.008608550583629542 0.0042552628584288585 
exacerbation: 0.9871361865579416 0.008608550583629542 0.0042552628584288585 
clime: 0.4 0.0 0.6 
sense_modality: 0.9470574650199965 0.04427193837615673 0.008670596603846694 
sensory_system: 0.9470574650199965 0.04427193837615673 0.008670596603846694 
crabbedness: 0.4 0.0 0.6 
crabbiness: 0.4 0.0 0.6 
yellow_bile: 0.4 0.0 0.6 
ire: 0.9871306105454916 0.008610763779531398 0.004258625674977096 
volatility: 0.9554817521887522 0.03568045178295738 0.008837796028290424 
excitableness: 0.4 0.0 0.6 
callous: 0.9524304890100028 0.03869313905672242 0.008876371933274726 
pachydermatous: 0.9524312890027241 0.03869243558939147 0.008876275407884441 
dower: 0.9292801256348225 0.06001380513798381 0.010706069227193686 
dowry: 0.9292801832222322 0.06001375458595066 0.010706062191817184 
helping: 0.9292754383937756 0.060017990559739914 0.010706571046484538 
dowery: 0.9292801832222322 0.06001375458595066 0.010706062191817184 
sideline: 0.9243758340149082 0.06448085280628213 0.01114331317880963 
spare-time_activity: 0.9243758453968978 0.06448084223546059 0.011143312367641676 
pursuance: 0.9243830435434343 0.06447428138097293 0.011142675075592846 
by-line: 0.9243758584048694 0.06448083015453693 0.011143311440593755 
avocation: 0.9243758340149082 0.06448085280628213 0.01114331317880963 
hobby: 0.9243758340149082 0.06448085280628213 0.01114331317880963 
rice_beer: 0.9871355915301001 0.008543030947711331 0.004321377522188611 
saki: 0.9871355915301001 0.008543030947711331 0.004321377522188611 
grit: 0.9209695495915587 0.06735609976121879 0.011674350647222517 
moxie: 0.9209695495915587 0.06735609976121879 0.011674350647222517 
lynchpin: 0.9230313001261875 0.06528751938001402 0.011681180493798507 
guts: 0.9209695495915587 0.06735609976121879 0.011674350647222517 
sand: 0.9209695495915587 0.06735609976121879 0.011674350647222517 
linchpin: 0.9230313001261875 0.06528751938001402 0.011681180493798507 
mainstay: 0.9668000450245724 0.0265436864578066 0.006656268517620966 
half-witted: 0.9395415928233392 0.05134666321297376 0.009111743963687115 
slow-witted: 0.9395415928233392 0.05134666321297376 0.009111743963687115 
feebleminded: 0.9395415928233392 0.05134666321297376 0.009111743963687115 
acantha: 0.9608317323398835 0.03187819635443863 0.00729007130567791 
ring_armor: 0.942573704768718 0.04762852841628468 0.009797766814997272 
chain_armour: 0.942573704768718 0.04762852841628468 0.009797766814997272 
ring_mail: 0.942573704768718 0.04762852841628468 0.009797766814997272 
ring_armour: 0.942573704768718 0.04762852841628468 0.009797766814997272 
chain_armor: 0.942573704768718 0.04762852841628468 0.009797766814997272 
chain_mail: 0.942573704768718 0.04762852841628468 0.009797766814997272 
diagram: 0.9384641539235723 0.04993164150310821 0.01160420457331947 
plat: 0.9384641539235723 0.04993164150310821 0.01160420457331947 
first_moment: 0.973488746281502 0.007109581095998054 0.019401672622499953 
expected_value: 0.973488746281502 0.007109581095998054 0.019401672622499953 
anticipation: 0.9692994896528144 0.02273533650940312 0.007965173837782466 
arithmetic_mean: 0.973488746281502 0.007109581095998054 0.019401672622499953 
mind-set: 0.9499846680563309 0.04174841078790471 0.00826692115576444 
mindset: 0.9499846680563309 0.04174841078790471 0.00826692115576444 
campaigner: 0.973488746281502 0.007109581095998054 0.019401672622499953 
nominee: 0.973488746281502 0.007109581095998054 0.019401672622499953 
greenery: 0.0 0.0 1.0 
unvaned: 0.7142857142857143 0.0 0.2857142857142857 
fledgling: 0.979125635970818 0.0138830769981153 0.006991287031066617 
callow: 0.9791256318879538 0.013883076784088956 0.006991291327957311 
fledgeless: 0.7142857142857143 0.0 0.2857142857142857 
resiny: 0.9413637760170858 0.0498360522068991 0.008800171776015081 
resinous: 0.9413637760170858 0.0498360522068991 0.008800171776015081 
coarseness: 0.9350916162684327 0.054880637049679756 0.010027746681887537 
vulgarism: 0.9350916162684327 0.054880637049679756 0.010027746681887535 
expectedness: 0.0 0.0 1.0 
vulgarity: 0.9350916162684327 0.054880637049679756 0.010027746681887537 
raunch: 0.9350916162684327 0.054880637049679756 0.010027746681887537 
commonplaceness: 0.0 0.0 1.0 
everydayness: 0.0 0.0 1.0 
grossness: 0.9350916162684327 0.054880637049679756 0.010027746681887537 
bevel_square: 0.9243756684015135 0.06448100647287859 0.011143325125607874 
anoint: 0.9220793363917172 0.0663568077204198 0.011563855887862908 
oil_color: 0.9220793363917172 0.0663568077204198 0.011563855887862908 
vegetable_oil: 0.9220793363917172 0.0663568077204198 0.011563855887862908 
anele: 0.9220793363917172 0.0663568077204198 0.011563855887862908 
inunct: 0.9220793363917172 0.0663568077204198 0.011563855887862908 
oil_colour: 0.9220793363917172 0.0663568077204198 0.011563855887862908 
embrocate: 0.9220793363917172 0.0663568077204198 0.011563855887862908 
primitive_person: 0.9220793134326574 0.06635682157877108 0.011563864988571562 
naive: 0.9220793134326574 0.06635682157877108 0.011563864988571562 
archaic: 0.9220793134326574 0.06635682157877108 0.011563864988571562 
blinding: 0.9289261399265215 0.06050132609495757 0.010572533978520962 
fulgent: 0.9289641741299222 0.06046888952508158 0.010566936344996263 
dazzling: 0.9284096137905258 0.06094183318081638 0.010648553028657826 
blazing: 0.9299643194872721 0.059616683393614825 0.01041899711911311 
glary: 0.92889041639115 0.06053179206631199 0.010577791542537997 
taxation: 0.9704894011882196 0.021956614566406032 0.0075539842453744305 
tax_revenue: 0.9662960278738948 0.02580264663098421 0.007901325495121044 
tax_income: 0.9662960278738948 0.02580264663098421 0.007901325495121044 
piggy: 0.9220796389148046 0.06635654845880265 0.011563812626392745 
piggish: 0.9220796389148046 0.06635654845880265 0.011563812626392745 
swinish: 0.9220796389148046 0.06635654845880265 0.011563812626392745 
hoggish: 0.9220796389148046 0.06635654845880265 0.011563812626392745 
notational_system: 0.9227146492870162 0.0659093037164476 0.011376046996536182 
annotating: 0.9227146492870162 0.0659093037164476 0.011376046996536182 
tubercle: 0.9227146492870162 0.0659093037164476 0.011376046996536182 
tuberosity: 0.9227146492870162 0.0659093037164476 0.011376046996536182 
get_hitched_with: 0.9506261925764212 0.04037372771811676 0.009000079705461964 
hook_up_with: 0.9507269076218922 0.0403067495616573 0.008966342816450508 
get_married: 0.9510392663858601 0.04009902276109135 0.008861710853048526 
go_with: 0.9204569433702307 0.0677171455647807 0.011825911064988686 
come_with: 0.9204569433702307 0.0677171455647807 0.011825911064988686 
attach_to: 0.9204569433702307 0.0677171455647807 0.011825911064988686 
keep_company: 0.9297250128485124 0.059612316540946016 0.010662670610541547 
Arthur_Stanley_Jefferson_Laurel: 0.9416438126411986 0.04920008857967822 0.009156098779123227 
laurel: 0.941639138293939 0.04920426786001003 0.009156593846051045 
bay_wreath: 0.9416401224468721 0.04920338794014772 0.009156489612980188 
Stan_Laurel: 0.9416450425729482 0.04919898891179195 0.00915596851525987 
Laurel: 0.9416450425729482 0.04919898891179195 0.00915596851525987 
input_signal: 0.9403620430456734 0.05021155562325925 0.009426401331067352 
stimulus: 0.9403620430456734 0.05021155562325925 0.009426401331067352 
stimulation: 0.9403620430456734 0.05021155562325925 0.009426401331067352 
stimulant: 0.9403620430456734 0.05021155562325925 0.009426401331067352 
trophy: 0.9225882034124452 0.0660254457319366 0.011386350855618173 
compliancy: 0.9785433197082686 0.014389906555027896 0.0070667737367035134 
obligingness: 0.9785433197082686 0.014389906555027896 0.0070667737367035134 
complaisance: 0.9785433197082686 0.014389906555027896 0.0070667737367035134 
acknowledgement: 0.9352878958160593 0.05470113654071947 0.010010967643221267 
recognition: 0.9352854554820288 0.05470093373054078 0.010013610787430465 
reference_work: 0.9351696375676706 0.05480719705133145 0.010023165380997979 
book_of_facts: 0.9351696375676706 0.05480719705133145 0.010023165380997979 
consultation: 0.9351749975255175 0.05480211650030078 0.010022885974181703 
reference_book: 0.9351696375676706 0.05480719705133145 0.010023165380997979 
point_of_reference: 0.9351696375676706 0.05480719705133145 0.010023165380997979 
extension: 0.9351542767054929 0.05482014578175741 0.010025577512749666 
denotation: 0.9351626402783324 0.054813095536037346 0.010024264185630294 
reference_point: 0.9351696375676706 0.05480719705133145 0.010023165380997979 
quote: 0.9353054577211013 0.054685437349585204 0.01000910492931353 
advertizing: 0.9585156519452832 0.03389848543673101 0.007585862617985752 
advertisement: 0.9585156519452832 0.03389848543673101 0.007585862617985752 
advertising: 0.9585156519452832 0.03389848543673101 0.007585862617985752 
advertizement: 0.9585156519452832 0.03389848543673101 0.007585862617985752 
ad: 0.9585156519452832 0.03389848543673101 0.007585862617985752 
commendation: 0.9356762768969599 0.05432292594406944 0.010000797158970672 
Citation: 0.9351330450793066 0.0548398147982982 0.01002714012239516 
adduce: 0.9354545016198228 0.05455198416082034 0.009993514219356866 
abduce: 0.9354545016198228 0.05455198416082034 0.009993514219356866 
credit_entry: 0.9352947800822234 0.05469499970120475 0.010010220216571844 
deferred_payment: 0.9352947800822234 0.05469499970120475 0.010010220216571844 
course_credit: 0.9352947800822234 0.05469499970120475 0.010010220216571844 
credit_rating: 0.9352947800822234 0.05469499970120475 0.010010220216571844 
look_up: 0.9467477998986618 0.04446660777955425 0.008785592321783957 
festival: 0.9407841360871707 0.049938098014052475 0.009277765898776793 
commandment: 0.7037037037037037 0.14814814814814814 0.14814814814814814 
convene: 0.9785440826210491 0.014389460545108045 0.007066456833842878 
convoke: 0.9785440826210491 0.014389460545108045 0.007066456833842878 
verbalism: 0.9351734165082384 0.054804148116018934 0.01002243537574267 
locution: 0.9351734165082384 0.054804148116018934 0.01002243537574267 
formulation: 0.9351773440851253 0.054800572224080975 0.010022083690793701 
grammatical_construction: 0.935173900048355 0.05480364873456962 0.010022451217075375 
verbal_expression: 0.9351734165082384 0.054804148116018934 0.01002243537574267 
saying: 0.9351734165082384 0.054804148116018934 0.01002243537574267 
manifestation: 0.9509050871388196 0.04003091476856485 0.009063998092615573 
prevalent: 0.9778979169979329 0.003816186993162665 0.018285896008904436 
dominant: 0.9778979169979329 0.003816186993162665 0.018285896008904436 
rife: 0.9778979169979329 0.003816186993162665 0.018285896008904436 
prevailing: 0.9778979169979329 0.003816186993162665 0.018285896008904436 
column: 0.9669636020127044 0.02639890678372289 0.006637491203572791 
pillar: 0.9668953049461901 0.026459362941198866 0.006645332112611003 
outweigh: 0.9778979169979329 0.003816186993162665 0.018285896008904436 
overbalance: 0.9778979169979329 0.003816186993162665 0.018285896008904436 
preponderate: 0.9778979169979329 0.003816186993162665 0.018285896008904436 
outbalance: 0.9778979169979329 0.003816186993162665 0.018285896008904436 
occultation: 0.9870906369626643 0.008626036543532343 0.004283326493803393 
occult: 0.9433520804727681 0.04829933896154914 0.00834858056568275 
revisal: 0.9372224203033723 0.05215335800667163 0.010624221689956073 
