Word,Positivity,Negativity,Objectivity
sour_milk,0.0,0.0,1.0
soya_milk,0.0,0.0,1.0
soybean_milk,0.0,0.0,1.0
soymilk,0.0,0.0,1.0
pasteurized_milk,0.125,0.0,0.875
cows'_milk,0.0,0.0,1.0
yak's_milk,0.0,0.0,1.0
goats'_milk,0.0,0.0,1.0
acidophilus_milk,0.0,0.125,0.875
raw_milk,0.0,0.25,0.75
scalded_milk,0.0,0.0,1.0
homogenized_milk,0.0,0.25,0.75
certified_milk,0.0,0.0,1.0
powdered_milk,0.0,0.0,1.0
dry_milk,0.0,0.0,1.0
dried_milk,0.0,0.0,1.0
milk_powder,0.0,0.0,1.0
nonfat_dry_milk,0.0,0.0,1.0
evaporated_milk,0.0,0.0,1.0
condensed_milk,0.0,0.0,1.0
skim_milk,0.0,0.0,1.0
skimmed_milk,0.0,0.0,1.0
semi-skimmed_milk,0.0,0.0,1.0
whole_milk,0.125,0.0,0.875
low-fat_milk,0.0,0.0,1.0
buttermilk,0.0,0.0,1.0
clotted_cream,0.0,0.0,1.0
Devonshire_cream,0.0,0.0,1.0
double_creme,0.25,0.0,0.75
heavy_whipping_cream,0.25,0.0,0.75
heavy_cream,0.0,0.0,1.0
light_cream,0.0,0.0,1.0
coffee_cream,0.0,0.0,1.0
single_cream,0.0,0.0,1.0
sour_cream,0.0,0.25,0.75
soured_cream,0.0,0.25,0.75
whipping_cream,0.0,0.0,1.0
light_whipping_cream,0.0,0.0,1.0
butter,0.0,0.0,1.0
clarified_butter,0.0,0.0,1.0
drawn_butter,0.0,0.0,1.0
ghee,0.0,0.0,1.0
brown_butter,0.0,0.0,1.0
beurre_noisette,0.0,0.0,1.0
Meuniere_butter,0.0,0.0,1.0
lemon_butter,0.0,0.0,1.0
yogurt,0.0,0.0,1.0
yoghurt,0.0,0.0,1.0
yoghourt,0.0,0.0,1.0
blueberry_yogurt,0.0,0.0,1.0
raita,0.0,0.0,1.0
whey,0.0,0.0,1.0
curd,0.0,0.0,1.0
clabber,0.0,0.0,1.0
cheese,0.0,0.0,1.0
cheese_rind,0.0,0.0,1.0
paring,0.0,0.0,1.0
cream_cheese,0.0,0.0,1.0
double_cream,0.125,0.0,0.875
mascarpone,0.0,0.125,0.875
triple_cream,0.125,0.0,0.875
triple_creme,0.125,0.0,0.875
cottage_cheese,0.0,0.0,1.0
pot_cheese,0.0,0.0,1.0
farm_cheese,0.0,0.0,1.0
farmer's_cheese,0.0,0.0,1.0
process_cheese,0.0,0.0,1.0
processed_cheese,0.0,0.0,1.0
bleu,0.0,0.0,1.0
blue_cheese,0.0,0.0,1.0
Stilton,0.0,0.0,1.0
Roquefort,0.0,0.0,1.0
gorgonzola,0.0,0.0,1.0
Danish_blue,0.0,0.0,1.0
Bavarian_blue,0.0,0.0,1.0
Brie,0.0,0.0,1.0
brick_cheese,0.0,0.0,1.0
Camembert,0.0,0.0,1.0
cheddar,0.0,0.125,0.875
cheddar_cheese,0.0,0.125,0.875
Armerican_cheddar,0.0,0.125,0.875
American_cheese,0.0,0.125,0.875
rat_cheese,0.0,0.0,1.0
store_cheese,0.0,0.0,1.0
Cheshire_cheese,0.0,0.0,1.0
double_Gloucester,0.125,0.0,0.875
Edam,0.0,0.0,1.0
goat_cheese,0.0,0.0,1.0
chevre,0.0,0.0,1.0
Gouda,0.0,0.0,1.0
Gouda_cheese,0.0,0.0,1.0
grated_cheese,0.0,0.25,0.75
hand_cheese,0.0,0.0,1.0
Liederkranz,0.125,0.0,0.875
Limburger,0.125,0.0,0.875
mozzarella,0.0,0.0,1.0
Muenster,0.0,0.0,1.0
Parmesan,0.0,0.0,1.0
quark_cheese,0.0,0.0,1.0
quark,0.0,0.0,1.0
ricotta,0.0,0.0,1.0
string_cheese,0.0,0.0,1.0
Swiss_cheese,0.0,0.0,1.0
Emmenthal,0.0,0.0,1.0
Emmental,0.0,0.0,1.0
Emmenthaler,0.0,0.0,1.0
Emmentaler,0.0,0.0,1.0
Gruyere,0.0,0.0,1.0
sapsago,0.0,0.0,1.0
Velveeta,0.0,0.125,0.875
nut_butter,0.0,0.0,1.0
peanut_butter,0.0,0.0,1.0
marshmallow_fluff,0.125,0.0,0.875
onion_butter,0.0,0.0,1.0
pimento_butter,0.0,0.0,1.0
shrimp_butter,0.0,0.25,0.75
lobster_butter,0.0,0.5,0.5
yak_butter,0.0,0.0,1.0
paste,0.0,0.0,1.0
cheese_spread,0.0,0.0,1.0
anchovy_butter,0.0,0.0,1.0
fishpaste,0.0,0.0,1.0
garlic_butter,0.0,0.25,0.75
miso,0.0,0.0,1.0
wasabi,0.0,0.0,1.0
snail_butter,0.0,0.125,0.875
hummus,0.0,0.0,1.0
humus,0.0,0.0,1.0
hommos,0.0,0.0,1.0
hoummos,0.0,0.0,1.0
humous,0.0,0.0,1.0
duck_pate,0.0,0.0,1.0
foie_gras,0.125,0.0,0.875
pate_de_foie_gras,0.125,0.0,0.875
tapenade,0.0,0.0,1.0
tahini,0.0,0.0,1.0
aspartame,0.375,0.125,0.5
saccharin,0.125,0.125,0.75
sugar,0.0,0.0,1.0
refined_sugar,0.0,0.0,1.0
syrup,0.0,0.0,1.0
sirup,0.0,0.0,1.0
sugar_syrup,0.0,0.0,1.0
molasses,0.0,0.0,1.0
sorghum,0.0,0.0,1.0
sorghum_molasses,0.0,0.0,1.0
golden_syrup,0.0,0.25,0.75
grenadine,0.0,0.0,1.0
maple_syrup,0.0,0.0,1.0
corn_syrup,0.125,0.0,0.875
miraculous_food,0.0,0.0,1.0
manna,0.0,0.0,1.0
batter,0.0,0.0,1.0
dough,0.0,0.0,1.0
bread_dough,0.0,0.0,1.0
pancake_batter,0.0,0.0,1.0
fritter_batter,0.0,0.0,1.0
sops,0.0,0.0,1.0
coq_au_vin,0.0,0.0,1.0
chicken_provencale,0.0,0.0,1.0
chicken_and_rice,0.0,0.25,0.75
moo_goo_gai_pan,0.0,0.0,1.0
arroz_con_pollo,0.5,0.0,0.5
bacon_and_eggs,0.0,0.0,1.0
barbecued_spareribs,0.0,0.125,0.875
beef_Bourguignonne,0.0,0.0,1.0
boeuf_Bourguignonne,0.0,0.0,1.0
beef_Wellington,0.0,0.25,0.75
filet_de_boeuf_en_croute,0.0,0.25,0.75
bitok,0.0,0.0,1.0
boiled_dinner,0.0,0.0,1.0
New_England_boiled_dinner,0.0,0.0,1.0
Boston_baked_beans,0.0,0.0,1.0
bubble_and_squeak,0.0,0.0,1.0
cannelloni,0.0,0.0,1.0
carbonnade_flamande,0.0,0.0,1.0
Belgian_beef_stew,0.0,0.0,1.0
cheese_souffle,0.0,0.0,1.0
chicken_Marengo,0.0,0.0,1.0
chicken_cordon_bleu,0.0,0.0,1.0
Maryland_chicken,0.0,0.0,1.0
chicken_paprika,0.0,0.0,1.0
chicken_paprikash,0.0,0.0,1.0
chicken_Tetrazzini,0.0,0.0,1.0
Tetrazzini,0.0,0.0,1.0
chicken_Kiev,0.0,0.625,0.375
chili_con_carne,0.0,0.0,1.0
chili_dog,0.0,0.0,1.0
chop_suey,0.0,0.0,1.0
chow_mein,0.0,0.0,1.0
codfish_ball,0.0,0.0,1.0
codfish_cake,0.0,0.0,1.0
coquilles_Saint-Jacques,0.0,0.0,1.0
Cornish_pasty,0.0,0.0,1.0
croquette,0.0,0.0,1.0
cottage_pie,0.0,0.0,1.0
rissole,0.0,0.0,1.0
dolmas,0.0,0.0,1.0
stuffed_grape_leaves,0.0,0.0,1.0
egg_foo_yong,0.0,0.0,1.0
egg_fu_yung,0.0,0.0,1.0
egg_roll,0.0,0.0,1.0
spring_roll,0.0,0.0,1.0
eggs_Benedict,0.0,0.0,1.0
enchilada,0.0,0.0,1.0
falafel,0.0,0.0,1.0
felafel,0.0,0.0,1.0
fish_and_chips,0.0,0.0,1.0
fondue,0.0,0.0,1.0
fondu,0.0,0.0,1.0
cheese_fondue,0.0,0.0,1.0
chocolate_fondue,0.0,0.0,1.0
beef_fondue,0.0,0.0,1.0
boeuf_fondu_bourguignon,0.0,0.0,1.0
French_toast,0.0,0.0,1.0
fried_rice,0.0,0.0,1.0
Chinese_fried_rice,0.0,0.0,1.0
frittata,0.0,0.0,1.0
frog_legs,0.0,0.0,1.0
galantine,0.0,0.0,1.0
gefilte_fish,0.0,0.0,1.0
haggis,0.0,0.0,1.0
ham_and_eggs,0.0,0.0,1.0
corned_beef_hash,0.0,0.0,1.0
jambalaya,0.0,0.0,1.0
kabob,0.0,0.0,1.0
kebab,0.0,0.0,1.0
shish_kebab,0.0,0.0,1.0
kedgeree,0.0,0.0,1.0
souvlaki,0.0,0.0,1.0
souvlakia,0.0,0.0,1.0
seafood_Newburg,0.0,0.0,1.0
lobster_Newburg,0.0,0.0,1.0
lobster_a_la_Newburg,0.0,0.0,1.0
shrimp_Newburg,0.0,0.0,1.0
Newburg_sauce,0.0,0.0,1.0
lobster_thermidor,0.0,0.0,1.0
lutefisk,0.0,0.0,1.0
lutfisk,0.0,0.0,1.0
macaroni_and_cheese,0.0,0.0,1.0
macedoine,0.0,0.125,0.875
meatball,0.0,0.0,1.0
porcupine_ball,0.0,0.0,1.0
porcupines,0.0,0.0,1.0
Swedish_meatball,0.0,0.125,0.875
meat_loaf,0.0,0.0,1.0
meatloaf,0.0,0.0,1.0
meat_pie,0.0,0.0,1.0
pork_pie,0.0,0.0,1.0
tourtiere,0.0,0.0,1.0
mostaccioli,0.125,0.125,0.75
moussaka,0.0,0.0,1.0
osso_buco,0.0,0.0,1.0
marrowbone,0.0,0.0,1.0
pheasant_under_glass,0.0,0.0,1.0
pigs_in_blankets,0.0,0.0,1.0
pilaf,0.0,0.0,1.0
pilaff,0.0,0.0,1.0
pilau,0.0,0.0,1.0
pilaw,0.0,0.0,1.0
bulgur_pilaf,0.0,0.125,0.875
pizza,0.0,0.0,1.0
pizza_pie,0.0,0.0,1.0
sausage_pizza,0.0,0.0,1.0
pepperoni_pizza,0.0,0.0,1.0
cheese_pizza,0.0,0.0,1.0
anchovy_pizza,0.0,0.0,1.0
Sicilian_pizza,0.0,0.0,1.0
poi,0.0,0.0,1.0
pork_and_beans,0.0,0.0,1.0
porridge,0.0,0.0,1.0
loblolly,0.0,0.0,1.0
potpie,0.0,0.0,1.0
rijsttaffel,0.0,0.0,1.0
rijstaffel,0.0,0.0,1.0
rijstafel,0.0,0.0,1.0
risotto,0.0,0.0,1.0
Italian_rice,0.0,0.0,1.0
fish_loaf,0.0,0.0,1.0
salmon_loaf,0.0,0.0,1.0
Salisbury_steak,0.0,0.0,1.0
sauerbraten,0.0,0.0,1.0
sauerkraut,0.0,0.0,1.0
scallopine,0.25,0.0,0.75
scallopini,0.25,0.0,0.75
veal_scallopini,0.0,0.0,1.0
scampi,0.0,0.0,1.0
Scotch_egg,0.0,0.0,1.0
Scotch_woodcock,0.0,0.0,1.0
scrapple,0.0,0.0,1.0
shepherd's_pie,0.0,0.25,0.75
spaghetti_and_meatballs,0.0,0.0,1.0
Spanish_rice,0.0,0.0,1.0
steak_and_kidney_pie,0.0,0.0,1.0
kidney_pie,0.0,0.25,0.75
steak_tartare,0.0,0.0,1.0
tartar_steak,0.0,0.0,1.0
cannibal_mound,0.0,0.0,1.0
pepper_steak,0.0,0.125,0.875
steak_au_poivre,0.0,0.25,0.75
peppered_steak,0.0,0.25,0.75
beef_Stroganoff,0.0,0.0,1.0
stuffed_cabbage,0.0,0.0,1.0
kishke,0.0,0.0,1.0
stuffed_derma,0.0,0.0,1.0
stuffed_peppers,0.0,0.0,1.0
stuffed_tomato,0.0,0.125,0.875
hot_stuffed_tomato,0.0,0.25,0.75
cold_stuffed_tomato,0.0,0.0,1.0
succotash,0.125,0.0,0.875
sukiyaki,0.0,0.0,1.0
sashimi,0.0,0.125,0.875
sushi,0.0,0.0,1.0
Swiss_steak,0.0,0.0,1.0
tamale,0.0,0.0,1.0
tamale_pie,0.0,0.0,1.0
tempura,0.0,0.0,1.0
teriyaki,0.0,0.0,1.0
terrine,0.0,0.375,0.625
Welsh_rarebit,0.0,0.0,1.0
Welsh_rabbit,0.0,0.0,1.0
rarebit,0.0,0.0,1.0
schnitzel,0.0,0.0,1.0
Wiener_schnitzel,0.0,0.0,1.0
tortilla,0.0,0.0,1.0
taco,0.0,0.0,1.0
chicken_taco,0.0,0.0,1.0
burrito,0.0,0.0,1.0
beef_burrito,0.0,0.0,1.0
quesadilla,0.0,0.0,1.0
tostada,0.0625,0.0,0.9375
bean_tostada,0.0,0.0,1.0
refried_beans,0.0,0.0,1.0
frijoles_refritos,0.0,0.0,1.0
beverage,0.25,0.0,0.75
premix,0.0,0.0,1.0
lekvar,0.125,0.0,0.875
potion,0.0,0.0,1.0
elixir,0.125,0.0,0.875
elixir_of_life,0.0,0.0,1.0
philter,0.0,0.0,1.0
philtre,0.0,0.0,1.0
love-potion,0.0,0.0,1.0
love-philter,0.0,0.0,1.0
love-philtre,0.0,0.0,1.0
chaser,0.0,0.0,1.0
tipple,0.0625,0.0,0.9375
quaff,0.0625,0.0,0.9375
round_of_drinks,0.0,0.0,1.0
alcohol,0.0,0.0,1.0
alcoholic_drink,0.0,0.0,1.0
alcoholic_beverage,0.0,0.0,1.0
inebriant,0.0,0.0,1.0
proof_spirit,0.0,0.0,1.0
home_brew,0.0,0.0,1.0
homebrew,0.0,0.0,1.0
hooch,0.0,0.375,0.625
hootch,0.0,0.375,0.625
kava,0.0,0.0,1.0
kavakava,0.0,0.0,1.0
aperitif,0.0,0.0,1.0
brew,0.0,0.0,1.0
brewage,0.0,0.0,1.0
beer,0.0,0.0,1.0
draft_beer,0.0,0.0,1.0
draught_beer,0.0,0.0,1.0
suds,0.0,0.0,1.0
Munich_beer,0.0,0.0,1.0
Munchener,0.0,0.0,1.0
bock,0.0,0.0,1.0
bock_beer,0.0,0.0,1.0
lager_beer,0.0,0.0,1.0
light_beer,0.125,0.0,0.875
Octoberfest,0.0,0.0,1.0
Pilsner,0.0,0.0,1.0
Pilsener,0.0,0.0,1.0
shebeen,0.0,0.0,1.0
Weissbier,0.0,0.0,1.0
white_beer,0.0,0.0,1.0
wheat_beer,0.0,0.0,1.0
Weizenbier,0.0,0.0,1.0
Weizenbock,0.0,0.0,1.0
malt,0.0,0.125,0.875
wort,0.0,0.1875,0.8125
malt_liquor,0.0,0.0,1.0
ale,0.0,0.0,1.0
Burton,0.0,0.0,1.0
pale_ale,0.0,0.0,1.0
porter,0.0,0.0,1.0
porter's_beer,0.0,0.0,1.0
Guinness,0.125,0.0625,0.8125
kvass,0.0,0.0,1.0
mead,0.0,0.0,1.0
metheglin,0.0,0.25,0.75
hydromel,0.0,0.0,1.0
oenomel,0.0,0.0,1.0
near_beer,0.0,0.0,1.0
ginger_beer,0.0,0.0,1.0
rice_beer,0.0,0.0,1.0
nipa,0.0,0.0,1.0
vino,0.0,0.0,1.0
red_wine,0.0,0.0,1.0
white_wine,0.0,0.0,1.0
blush_wine,0.0,0.0,1.0
pink_wine,0.0,0.0,1.0
rose_wine,0.0,0.0,1.0
altar_wine,0.0,0.0,1.0
sacramental_wine,0.0,0.0,1.0
sparkling_wine,0.0,0.0,1.0
champagne,0.0,0.125,0.875
cold_duck,0.0,0.0,1.0
Burgundy,0.0,0.0,1.0
Burgundy_wine,0.0,0.0,1.0
Beaujolais,0.0,0.0,1.0
Medoc,0.0,0.0,1.0
Canary_wine,0.0,0.0,1.0
Chablis,0.0,0.0625,0.9375
white_Burgundy,0.0,0.125,0.875
Montrachet,0.0,0.0,1.0
Chardonnay,0.0,0.0625,0.9375
Pinot_Chardonnay,0.0,0.125,0.875
Pinot_noir,0.0,0.0625,0.9375
Pinot_blanc,0.0,0.125,0.875
Bordeaux,0.0,0.0,1.0
Bordeaux_wine,0.0,0.0,1.0
red_Bordeaux,0.0,0.125,0.875
Chianti,0.0,0.125,0.875
Cabernet,0.375,0.0,0.625
Cabernet_Sauvignon,0.375,0.0,0.625
Merlot,0.0,0.0,1.0
Sauvignon_blanc,0.0,0.0,1.0
California_wine,0.0,0.0,1.0
Cotes_de_Provence,0.0,0.0,1.0
dessert_wine,0.0,0.0,1.0
Dubonnet,0.0,0.0,1.0
jug_wine,0.0,0.0,1.0
macon,0.0,0.125,0.875
maconnais,0.0,0.125,0.875
Moselle,0.0,0.0,1.0
Muscadet,0.0,0.0,1.0
retsina,0.0,0.0,1.0
Rhine_wine,0.0,0.0,1.0
Riesling,0.0,0.0,1.0
liebfraumilch,0.0,0.0,1.0
Rhone_wine,0.0,0.0,1.0
Rioja,0.0,0.125,0.875
Saint_Emilion,0.0,0.375,0.625
Soave,0.0,0.0,1.0
zinfandel,0.0,0.125,0.875
Sauterne,0.0,0.0,1.0
Sauternes,0.0,0.0,1.0
straw_wine,0.0,0.0,1.0
table_wine,0.0,0.625,0.375
vin_ordinaire,0.0,0.25,0.75
vermouth,0.0,0.0,1.0
sweet_vermouth,0.0,0.0,1.0
Italian_vermouth,0.0,0.0,1.0
dry_vermouth,0.0,0.0,1.0
French_vermouth,0.0,0.0,1.0
Chenin_blanc,0.0,0.0,1.0
Verdicchio,0.0,0.0,1.0
Vouvray,0.0,0.0,1.0
Yquem,0.0,0.0,1.0
generic_wine,0.0,0.0,1.0
varietal,0.0,0.0,1.0
varietal_wine,0.0,0.0,1.0
fortified_wine,0.0,0.0,1.0
Madeira,0.0,0.0,1.0
malmsey,0.0,0.0,1.0
port_wine,0.0,0.0,1.0
sherry,0.0,0.0,1.0
Manzanilla,0.0,0.0,1.0
Amontillado,0.0,0.0,1.0
Marsala,0.0,0.0,1.0
muscadel,0.0,0.0,1.0
muscadelle,0.0,0.0,1.0
spirits,0.0,0.0,1.0
booze,0.0,0.0,1.0
hard_drink,0.0,0.0,1.0
hard_liquor,0.0,0.0,1.0
John_Barleycorn,0.0,0.0,1.0
strong_drink,0.0,0.0,1.0
neutral_spirits,0.0,0.0,1.0
ethyl_alcohol,0.0,0.0625,0.9375
aqua_vitae,0.0,0.0,1.0
ardent_spirits,0.0,0.0,1.0
eau_de_vie,0.375,0.25,0.375
moonshine,0.0,0.0,1.0
corn_liquor,0.0,0.0,1.0
bathtub_gin,0.125,0.0,0.875
aquavit,0.0,0.0,1.0
akvavit,0.0,0.0,1.0
arrack,0.0,0.0,1.0
arak,0.0,0.0,1.0
bitters,0.0,0.0,1.0
brandy,0.0,0.0,1.0
applejack,0.0,0.0,1.0
Calvados,0.0,0.0,1.0
Armagnac,0.0,0.0,1.0
Cognac,0.5,0.0,0.5
grappa,0.0,0.0,1.0
kirsch,0.0,0.0,1.0
marc,0.0,0.0,1.0
slivovitz,0.125,0.0,0.875
sloe_gin,0.0,0.0,1.0
geneva,0.0,0.0,1.0
Holland_gin,0.0,0.0,1.0
Hollands,0.0,0.0,1.0
grog,0.0,0.0,1.0
ouzo,0.0,0.0,1.0
demerara_rum,0.0,0.0,1.0
Jamaica_rum,0.0,0.25,0.75
schnapps,0.25,0.0,0.75
schnaps,0.25,0.0,0.75
pulque,0.0,0.0,1.0
mescal,0.0,0.0,1.0
tequila,0.0,0.0,1.0
vodka,0.0,0.125,0.875
whiskey,0.0,0.0,1.0
whisky,0.0,0.0,1.0
blended_whiskey,0.0,0.0,1.0
blended_whisky,0.0,0.0,1.0
bourbon,0.0,0.0,1.0
corn_whiskey,0.0,0.0,1.0
corn_whisky,0.0,0.0,1.0
firewater,0.25,0.0,0.75
Irish_whiskey,0.0,0.0,1.0
Irish_whisky,0.0,0.0,1.0
poteen,0.0,0.0,1.0
rye,0.0,0.0,1.0
rye_whiskey,0.0,0.0,1.0
rye_whisky,0.0,0.0,1.0
Scotch_whiskey,0.0,0.0,1.0
Scotch_whisky,0.0,0.0,1.0
malt_whiskey,0.0,0.0,1.0
malt_whisky,0.0,0.0,1.0
Scotch_malt_whiskey,0.0,0.0,1.0
Scotch_malt_whisky,0.0,0.0,1.0
sour_mash,0.0,0.0,1.0
sour_mash_whiskey,0.0,0.0,1.0
liqueur,0.25,0.0,0.75
absinth,0.0,0.0,1.0
absinthe,0.0,0.0,1.0
amaretto,0.0,0.0,1.0
anisette,0.125,0.0,0.875
anisette_de_Bordeaux,0.125,0.0,0.875
benedictine,0.0,0.0,1.0
Chartreuse,0.0,0.0,1.0
coffee_liqueur,0.0,0.0,1.0
creme_de_cacao,0.0,0.0,1.0
creme_de_menthe,0.0,0.0,1.0
creme_de_fraise,0.0,0.0,1.0
Drambuie,0.125,0.0,0.875
Galliano,0.0,0.0,1.0
orange_liqueur,0.0,0.0,1.0
curacao,0.0,0.125,0.875
curacoa,0.0,0.125,0.875
triple_sec,0.0,0.0,1.0
Grand_Marnier,0.0,0.0,1.0
kummel,0.0,0.0,1.0
maraschino_liqueur,0.0,0.0,1.0
pastis,0.0,0.125,0.875
Pernod,0.0,0.0,1.0
pousse-cafe,0.0,0.0,1.0
Kahlua,0.0,0.0,1.0
ratafee,0.0,0.125,0.875
sambuca,0.0,0.0,1.0
mixed_drink,0.0,0.0,1.0
Dom_Pedro,0.0,0.0,1.0
highball,0.0,0.0,1.0
hair_of_the_dog,0.0,0.0,1.0
shandygaff,0.0,0.0,1.0
shandy,0.0,0.0,1.0
stirrup_cup,0.0,0.0,1.0
sundowner,0.0,0.0625,0.9375
Bloody_Mary,0.0,0.0,1.0
Virgin_Mary,0.0,0.0,1.0
bloody_shame,0.0,0.0,1.0
bullshot,0.0,0.0,1.0
collins,0.0,0.0,1.0
Tom_Collins,0.0,0.0,1.0
smoothie,0.3125,0.0,0.6875
daiquiri,0.0,0.0,1.0
rum_cocktail,0.0,0.0,1.0
strawberry_daiquiri,0.0,0.25,0.75
NADA_daiquiri,0.0,0.0,1.0
spritzer,0.0,0.0,1.0
gin_and_tonic,0.0,0.0,1.0
Harvey_Wallbanger,0.0,0.0,1.0
julep,0.0,0.0,1.0
mint_julep,0.0,0.0,1.0
manhattan,0.125,0.0,0.875
Rob_Roy,0.0,0.0,1.0
margarita,0.0,0.0,1.0
martini,0.0,0.0,1.0
gin_and_it,0.0,0.0,1.0
vodka_martini,0.125,0.0,0.875
old_fashioned,0.0,0.0,1.0
pink_lady,0.0,0.0,1.0
posset,0.0,0.0,1.0
sangaree,0.0,0.0,1.0
sangria,0.0,0.0,1.0
Sazerac,0.0,0.0,1.0
Scotch_and_soda,0.0,0.0,1.0
brandy_sling,0.0,0.0,1.0
gin_sling,0.0,0.0,1.0
rum_sling,0.0,0.0,1.0
whiskey_sour,0.0,0.0,1.0
whisky_sour,0.0,0.0,1.0
whiskey_neat,0.0,0.0,1.0
whisky_neat,0.0,0.0,1.0
whiskey_on_the_rocks,0.0,0.0,1.0
whisky_on_the_rocks,0.0,0.0,1.0
swizzle,0.0,0.0,1.0
hot_toddy,0.0,0.0,1.0
toddy,0.0,0.0,1.0
Tom_and_Jerry,0.0,0.0,1.0
zombie,0.0,0.0,1.0
zombi,0.0,0.0,1.0
fizz,0.0,0.0,1.0
Irish_coffee,0.0,0.0,1.0
cafe_au_lait,0.0,0.0,1.0
cafe_noir,0.0,0.25,0.75
decaffeinated_coffee,0.0,0.0,1.0
decaf,0.0,0.0,1.0
drip_coffee,0.0,0.0,1.0
espresso,0.0,0.125,0.875
caffe_latte,0.0,0.0,1.0
latte,0.0,0.0,1.0
cappuccino,0.0,0.0,1.0
cappuccino_coffee,0.0,0.0,1.0
coffee_cappuccino,0.0,0.0,1.0
iced_coffee,0.0,0.0,1.0
ice_coffee,0.0,0.0,1.0
instant_coffee,0.0,0.0,1.0
mocha_coffee,0.125,0.0,0.875
cassareep,0.0,0.0,1.0
Turkish_coffee,0.0,0.0,1.0
chocolate_milk,0.0,0.0,1.0
cider,0.0,0.0,1.0
cyder,0.0,0.0,1.0
hard_cider,0.0,0.0,1.0
scrumpy,0.0,0.0,1.0
sweet_cider,0.0,0.25,0.75
mulled_cider,0.0,0.0,1.0
perry,0.0,0.0,1.0
pruno,0.0,0.0,1.0
rotgut,0.0,0.625,0.375
hot_chocolate,0.0,0.0,1.0
drinking_chocolate,0.0,0.0,1.0
criollo,0.375,0.0,0.625
ice-cream_soda,0.0,0.0,1.0
ice-cream_float,0.0,0.0,1.0
root_beer_float,0.0,0.0,1.0
milkshake,0.0,0.0,1.0
milk_shake,0.0,0.0,1.0
eggshake,0.0,0.0,1.0
fruit_juice,0.0,0.0,1.0
fruit_crush,0.0,0.0,1.0
apple_juice,0.0,0.0,1.0
cranberry_juice,0.0,0.0,1.0
grape_juice,0.0,0.0,1.0
grapefruit_juice,0.0,0.0,1.0
orange_juice,0.25,0.0,0.75
frozen_orange_juice,0.0,0.0,1.0
orange-juice_concentrate,0.0,0.0,1.0
pineapple_juice,0.0,0.0,1.0
lemon_juice,0.25,0.0,0.75
lime_juice,0.25,0.0,0.75
papaya_juice,0.0,0.0,1.0
tomato_juice,0.0,0.0,1.0
carrot_juice,0.25,0.0,0.75
V-8_juice,0.0,0.0,1.0
koumiss,0.0,0.0,1.0
kumis,0.0,0.0,1.0
fruit_drink,0.0,0.0,1.0
ade,0.0,0.0,1.0
lemonade,0.0,0.125,0.875
limeade,0.0,0.0,1.0
orangeade,0.0,0.125,0.875
malted_milk,0.0,0.0,1.0
mulled_wine,0.0,0.0,1.0
negus,0.0,0.125,0.875
soft_drink,0.0,0.0,1.0
soda,0.0,0.0,1.0
soda_pop,0.0,0.0,1.0
soda_water,0.0,0.0,1.0
birch_beer,0.0,0.0,1.0
bitter_lemon,0.0,0.125,0.875
cola,0.0,0.0,1.0
cream_soda,0.0,0.125,0.875
egg_cream,0.0,0.0,1.0
ginger_ale,0.0,0.125,0.875
ginger_pop,0.0,0.125,0.875
orange_soda,0.0,0.125,0.875
phosphate,0.0,0.0625,0.9375
Coca_Cola,0.0,0.0,1.0
Coke,0.0,0.0,1.0
Pepsi,0.0,0.0,1.0
Pepsi_Cola,0.0,0.0,1.0
root_beer,0.0,0.0,1.0
sarsaparilla,0.0,0.0,1.0
tonic_water,0.0,0.0,1.0
quinine_water,0.0,0.0,1.0
coffee_bean,0.0,0.0,1.0
coffee_berry,0.0,0.0,1.0
java,0.0,0.0,1.0
cafe_royale,0.0,0.0,1.0
coffee_royal,0.0,0.0,1.0
fruit_punch,0.0,0.0,1.0
milk_punch,0.0,0.0,1.0
mimosa,0.0,0.0,1.0
buck's_fizz,0.0,0.0,1.0
pina_colada,0.0,0.0,1.0
champagne_cup,0.0,0.0,1.0
claret_cup,0.0,0.0,1.0
wassail,0.0,0.0,1.0
planter's_punch,0.0,0.0,1.0
fish_house_punch,0.0,0.0,1.0
May_wine,0.0,0.0,1.0
eggnog,0.0,0.0,1.0
glogg,0.0,0.0,1.0
cassiri,0.0,0.0,1.0
spruce_beer,0.0,0.0,1.0
rickey,0.0,0.0,1.0
gin_rickey,0.0,0.0,1.0
tea_leaf,0.0,0.0,1.0
tea-like_drink,0.0,0.0,1.0
cambric_tea,0.0,0.125,0.875
cuppa,0.375,0.0,0.625
cupper,0.375,0.0,0.625
herb_tea,0.0,0.0,1.0
herbal_tea,0.0,0.0,1.0
tisane,0.0,0.0,1.0
camomile_tea,0.0,0.0,1.0
ice_tea,0.0,0.0,1.0
iced_tea,0.0,0.0,1.0
sun_tea,0.0,0.0,1.0
black_tea,0.0,0.0,1.0
congou,0.0,0.0,1.0
congo,0.0,0.0,1.0
congou_tea,0.0,0.0,1.0
English_breakfast_tea,0.0,0.0,1.0
Darjeeling,0.0,0.0,1.0
orange_pekoe,0.375,0.0,0.625
pekoe,0.375,0.0,0.625
souchong,0.125,0.75,0.125
soochong,0.125,0.75,0.125
green_tea,0.0,0.0,1.0
hyson,0.0,0.0,1.0
oolong,0.0,0.0,1.0
bottled_water,0.0,0.0,1.0
branch_water,0.0,0.0,1.0
spring_water,0.0,0.0,1.0
sugar_water,0.0,0.0,1.0
